,place_id,avg_rating,no_of_rating,user_id,user_rating
5165,117885154741158885026173675692189077506,4.6,5117,176276198857880969435041509855349475398,0
5166,325461522617736392268343052334800422725,3.2,3350,203056087686398359427923689742425400251,0
5167,81182108361470295820990266252193582462,3.7,561,203056087686398359427923689742425400251,4
5168,81182108361470295820990266252193582462,1.3,5308,176276198857880969435041509855349475398,2
5169,312053531270348535542041677616710450513,3.5,9467,176276198857880969435041509855349475398,0
5170,169417225168630882925648293603787318475,2.9,2355,203056087686398359427923689742425400251,1
5171,57440023136720202669944688477859232887,4.4,4536,203056087686398359427923689742425400251,1
5172,151647680546639724587003769250636280345,4.9,8556,176276198857880969435041509855349475398,4
5173,306804777916809740130984310819687133602,1.9,1917,176276198857880969435041509855349475398,4
5174,184873808612215086430402385048083462130,2.0,8888,176276198857880969435041509855349475398,3
5175,3562314836354275651209675175773865255,1.9,4610,176276198857880969435041509855349475398,3
5176,60643699503291372681057628186027957374,3.6,9789,176276198857880969435041509855349475398,2
5177,334237836680224956875982285179607614836,4.7,504,203056087686398359427923689742425400251,4
5178,97105300939833164619604475487971008336,4.0,9401,176276198857880969435041509855349475398,2
5179,90220490554332337485796579121562782520,1.4,198,203056087686398359427923689742425400251,0
5180,23361669675386014463357946386754796037,1.2,7547,203056087686398359427923689742425400251,1
5181,248996453131353569751601957728353301655,3.5,3965,176276198857880969435041509855349475398,0
5182,238039313240269621600513505304872128125,3.3,6159,203056087686398359427923689742425400251,2
5183,88008101012675036608639119793909451226,3.1,7872,203056087686398359427923689742425400251,1
5184,248996453131353569751601957728353301655,4.9,6773,176276198857880969435041509855349475398,1
5185,51726045482611419448787937303777966733,4.7,8514,203056087686398359427923689742425400251,0
5186,162940082034981178903224989121142565237,2.4,9191,176276198857880969435041509855349475398,3
5187,88008101012675036608639119793909451226,4.5,9555,176276198857880969435041509855349475398,1
5188,49797196122130657761804473274593791165,4.5,1457,203056087686398359427923689742425400251,0
5189,23361669675386014463357946386754796037,1.4,4746,176276198857880969435041509855349475398,1
5190,23361669675386014463357946386754796037,1.9,1631,203056087686398359427923689742425400251,4
5191,77616041593622886590198839195197234314,3.1,4384,203056087686398359427923689742425400251,3
5192,243267990237770882864102907034385071519,1.1,6302,176276198857880969435041509855349475398,2
5193,67926837076165495121972325930852141396,1.4,9669,176276198857880969435041509855349475398,1
5194,148367498128290203139016989059514206274,4.2,1856,176276198857880969435041509855349475398,0
5195,57461953763061890595820109055836352320,2.1,6582,203056087686398359427923689742425400251,2
5196,114214270094449006964490850944539109117,1.9,3845,176276198857880969435041509855349475398,0
5197,325461522617736392268343052334800422725,2.3,1480,203056087686398359427923689742425400251,2
5198,27851441448613965639669095013045516551,1.4,8272,176276198857880969435041509855349475398,4
5199,132416867863446846596840504920232297006,4.4,491,203056087686398359427923689742425400251,1
5200,176611847731880865962253888097906833516,1.6,2293,203056087686398359427923689742425400251,1
5201,311485858646609519179184355175733236215,3.1,5658,176276198857880969435041509855349475398,2
5202,95191644313787024435259543421218246442,4.8,4301,203056087686398359427923689742425400251,4
5203,78575964216358627198864421254325852413,1.8,5694,176276198857880969435041509855349475398,0
5204,51726045482611419448787937303777966733,3.8,8906,203056087686398359427923689742425400251,1
5205,92780609934649974488139556458975109388,4.6,1596,176276198857880969435041509855349475398,4
5206,238039313240269621600513505304872128125,2.7,3628,203056087686398359427923689742425400251,4
5207,63651998666325043967843167417401908523,3.3,7551,176276198857880969435041509855349475398,3
5208,162940082034981178903224989121142565237,4.5,8628,176276198857880969435041509855349475398,2
5209,184873808612215086430402385048083462130,3.7,7276,176276198857880969435041509855349475398,4
5210,162940082034981178903224989121142565237,4.6,1107,176276198857880969435041509855349475398,0
5211,207653500846984508634374818113406265500,2.7,6705,203056087686398359427923689742425400251,4
5212,52456223373749153193218352029316014620,2.8,9326,203056087686398359427923689742425400251,2
5213,207125126315036709642825076684914541182,3.7,3581,176276198857880969435041509855349475398,1
5214,274842798774620704275589718259518741209,4.1,217,176276198857880969435041509855349475398,3
5215,67926837076165495121972325930852141396,1.3,3292,203056087686398359427923689742425400251,1
5216,63651998666325043967843167417401908523,4.6,4088,203056087686398359427923689742425400251,0
5217,45721027560444454270422090493228929713,2.8,7229,176276198857880969435041509855349475398,4
5218,90552021967284083470855013795241453380,3.5,2870,176276198857880969435041509855349475398,3
5219,314270741637480339678794100782622527893,2.1,6649,203056087686398359427923689742425400251,3
5220,131834237156958810407257496541349031378,2.5,8667,203056087686398359427923689742425400251,0
5221,109244311921527641015074541760909261377,3.4,5460,203056087686398359427923689742425400251,2
5222,333328081829619375512108297290980684509,2.3,9214,203056087686398359427923689742425400251,0
5223,92780609934649974488139556458975109388,1.6,8486,176276198857880969435041509855349475398,4
5224,97105300939833164619604475487971008336,1.9,7779,203056087686398359427923689742425400251,0
5225,6473982940753426946138191939950076767,1.4,5640,176276198857880969435041509855349475398,0
5226,209834039362389241290310427642916550288,2.2,4333,203056087686398359427923689742425400251,0
5227,88008101012675036608639119793909451226,2.0,4240,176276198857880969435041509855349475398,4
5228,337529590352048856757094299612604577803,4.3,6751,203056087686398359427923689742425400251,0
5229,81182108361470295820990266252193582462,4.6,8941,176276198857880969435041509855349475398,0
5230,225469114465036122698321781599098812792,1.4,798,176276198857880969435041509855349475398,3
5231,320990376576619634785671965505571318518,1.1,590,203056087686398359427923689742425400251,2
5232,134016888842724968996819424795084273176,3.5,736,176276198857880969435041509855349475398,3
5233,259321490224458126720279614001578331540,3.7,5799,176276198857880969435041509855349475398,0
5234,30280028345289068661536527470075522433,3.8,7552,176276198857880969435041509855349475398,0
5235,271705779896894460812140285625212634458,4.3,7292,176276198857880969435041509855349475398,2
5236,259321490224458126720279614001578331540,4.7,1267,176276198857880969435041509855349475398,3
5237,25052286868761438464949310447488953420,2.5,4244,176276198857880969435041509855349475398,4
5238,277736073312444336256006105081294845035,4.3,9238,176276198857880969435041509855349475398,4
5239,95191644313787024435259543421218246442,2.8,7775,176276198857880969435041509855349475398,2
5240,56078769392144744180041989310299872070,2.3,2653,203056087686398359427923689742425400251,3
5241,52456223373749153193218352029316014620,4.5,5702,176276198857880969435041509855349475398,1
5242,281615471950224033210954884423928706562,4.8,4667,176276198857880969435041509855349475398,0
5243,182207245296481415140479488701248704615,1.1,2292,176276198857880969435041509855349475398,1
5244,12864569153465415053138785755042016901,3.9,2685,203056087686398359427923689742425400251,1
5245,28715124068500354338043479658409945930,3.1,434,203056087686398359427923689742425400251,3
5246,131834237156958810407257496541349031378,4.0,5675,176276198857880969435041509855349475398,2
5247,229524674855771120791284320948014481202,3.7,9239,176276198857880969435041509855349475398,3
5248,3562314836354275651209675175773865255,2.5,9866,203056087686398359427923689742425400251,0
5249,248676531802430927752127848729560887301,3.2,5004,176276198857880969435041509855349475398,2
5250,117402434687942702376118111567504536595,3.6,4352,176276198857880969435041509855349475398,1
5251,280964055856261305402989216942182593751,4.3,4919,203056087686398359427923689742425400251,1
5252,33507993746863134521228236541778549399,2.6,1808,203056087686398359427923689742425400251,0
5253,254198779384266246332443445699698342089,2.9,4684,203056087686398359427923689742425400251,2
5254,117402434687942702376118111567504536595,3.4,7567,203056087686398359427923689742425400251,3
5255,28761394757736928025283390598520773763,4.8,4365,176276198857880969435041509855349475398,2
5256,162940082034981178903224989121142565237,3.0,3228,176276198857880969435041509855349475398,2
5257,25052286868761438464949310447488953420,3.1,8154,203056087686398359427923689742425400251,0
5258,248980907083283929501973537251350772859,1.3,8595,176276198857880969435041509855349475398,3
5259,239253351556169678235102843495337733877,1.8,9995,203056087686398359427923689742425400251,0
5260,25896976057385554405391510399382439186,1.6,3144,203056087686398359427923689742425400251,2
5261,87689894720728006904668599629742640300,2.6,146,176276198857880969435041509855349475398,0
5262,328167266646342439092824811362882791737,3.1,2334,203056087686398359427923689742425400251,0
5263,277736073312444336256006105081294845035,3.7,3579,176276198857880969435041509855349475398,4
5264,80991282544777382608789967324813881367,1.5,819,176276198857880969435041509855349475398,0
5265,193647757972321430381693909706994984624,4.5,9674,176276198857880969435041509855349475398,2
5266,162985699584033117455349538012649135809,1.9,1014,176276198857880969435041509855349475398,2
5267,239253351556169678235102843495337733877,2.3,9809,203056087686398359427923689742425400251,4
5268,148975849998549704841647027920735909284,1.0,3047,203056087686398359427923689742425400251,4
5269,236382942188608737941312010054374672805,1.1,3878,203056087686398359427923689742425400251,0
5270,296503641063847300258205039394924309365,4.6,2852,203056087686398359427923689742425400251,4
5271,312053531270348535542041677616710450513,1.8,1860,203056087686398359427923689742425400251,2
5272,272800170959756800332457040774700662867,1.9,6103,203056087686398359427923689742425400251,4
5273,244561319888946003827913780803319496572,4.7,1569,203056087686398359427923689742425400251,2
5274,76770132230724117009377289029290042612,4.4,9366,203056087686398359427923689742425400251,0
5275,63651998666325043967843167417401908523,1.8,1968,203056087686398359427923689742425400251,0
5276,291554551979307657898362231581867752670,1.4,4637,203056087686398359427923689742425400251,1
5277,51726045482611419448787937303777966733,3.9,7604,176276198857880969435041509855349475398,1
5278,243267990237770882864102907034385071519,4.9,3056,176276198857880969435041509855349475398,1
5279,243897564843796379830190423393985921502,1.1,4279,203056087686398359427923689742425400251,1
5280,182207245296481415140479488701248704615,4.0,8054,176276198857880969435041509855349475398,2
5281,209267976718355765144773222746101887702,3.9,2062,176276198857880969435041509855349475398,0
5282,291554551979307657898362231581867752670,4.9,7490,176276198857880969435041509855349475398,4
5283,322004955658144250600172695276767797015,3.5,5902,203056087686398359427923689742425400251,0
5284,275424082609679387945924967673342084926,3.0,9240,176276198857880969435041509855349475398,3
5285,238039313240269621600513505304872128125,1.8,8470,203056087686398359427923689742425400251,3
5286,209834039362389241290310427642916550288,3.0,7744,176276198857880969435041509855349475398,2
5287,106142607376557434285963377803598105049,1.8,7824,203056087686398359427923689742425400251,3
5288,191721915044914920149608246767962699187,4.1,2120,176276198857880969435041509855349475398,2
5289,36674234392132241827719446971273994739,2.5,7556,176276198857880969435041509855349475398,0
5290,160867905326017122302079607974795317819,4.1,5023,176276198857880969435041509855349475398,1
5291,77616041593622886590198839195197234314,1.7,522,203056087686398359427923689742425400251,1
5292,25896976057385554405391510399382439186,4.6,8530,203056087686398359427923689742425400251,2
5293,51726045482611419448787937303777966733,4.4,590,203056087686398359427923689742425400251,1
5294,287590870620376124913263661689306365550,3.3,867,176276198857880969435041509855349475398,2
5295,52456223373749153193218352029316014620,4.6,6717,203056087686398359427923689742425400251,0
5296,207125126315036709642825076684914541182,3.8,5819,203056087686398359427923689742425400251,1
5297,76770132230724117009377289029290042612,3.3,385,203056087686398359427923689742425400251,1
5298,87689894720728006904668599629742640300,1.5,7785,203056087686398359427923689742425400251,3
5299,115958079388094116446367894400009415269,3.3,4634,203056087686398359427923689742425400251,0
5300,269391154348794786765066452970814217521,2.2,7848,203056087686398359427923689742425400251,0
5301,243897564843796379830190423393985921502,3.7,1801,176276198857880969435041509855349475398,2
5302,328167266646342439092824811362882791737,1.6,9646,203056087686398359427923689742425400251,3
5303,133350368934387963445203478753467846358,3.3,5671,176276198857880969435041509855349475398,2
5304,148975849998549704841647027920735909284,1.9,3886,176276198857880969435041509855349475398,2
5305,207653500846984508634374818113406265500,4.8,3910,176276198857880969435041509855349475398,3
5306,134016888842724968996819424795084273176,4.2,8696,176276198857880969435041509855349475398,3
5307,312053531270348535542041677616710450513,1.1,2261,203056087686398359427923689742425400251,3
5308,78575964216358627198864421254325852413,4.9,3016,203056087686398359427923689742425400251,0
5309,28761394757736928025283390598520773763,2.0,6042,203056087686398359427923689742425400251,3
5310,28761394757736928025283390598520773763,1.7,2484,203056087686398359427923689742425400251,3
5311,207653500846984508634374818113406265500,4.1,7348,176276198857880969435041509855349475398,1
5312,271705779896894460812140285625212634458,1.8,7337,176276198857880969435041509855349475398,3
5313,269391154348794786765066452970814217521,1.1,3059,176276198857880969435041509855349475398,1
5314,106142607376557434285963377803598105049,2.8,6337,203056087686398359427923689742425400251,3
5315,258906056769952536174061139242227496503,4.5,9084,176276198857880969435041509855349475398,0
5316,92780609934649974488139556458975109388,4.0,6714,176276198857880969435041509855349475398,0
5317,229524674855771120791284320948014481202,3.9,4590,203056087686398359427923689742425400251,1
5318,238039313240269621600513505304872128125,3.7,7381,203056087686398359427923689742425400251,0
5319,231182434568667060119847231777949903540,3.2,6220,203056087686398359427923689742425400251,1
5320,243897564843796379830190423393985921502,2.3,4584,176276198857880969435041509855349475398,4
5321,258906056769952536174061139242227496503,3.8,3367,176276198857880969435041509855349475398,3
5322,319396700925572510220601624933726886336,3.9,4463,176276198857880969435041509855349475398,0
5323,314270741637480339678794100782622527893,1.3,2311,176276198857880969435041509855349475398,0
5324,148367498128290203139016989059514206274,2.4,2877,203056087686398359427923689742425400251,2
5325,43983536181601403628639833466481257710,4.0,6225,176276198857880969435041509855349475398,0
5326,175739488908912529050802953850962534867,4.3,6110,176276198857880969435041509855349475398,0
5327,57440023136720202669944688477859232887,1.2,3369,203056087686398359427923689742425400251,1
5328,134016888842724968996819424795084273176,1.7,6460,176276198857880969435041509855349475398,0
5329,49797196122130657761804473274593791165,1.0,1902,203056087686398359427923689742425400251,0
5330,271765775170364214760918065899228014052,3.6,2373,203056087686398359427923689742425400251,1
5331,57440023136720202669944688477859232887,2.5,5771,176276198857880969435041509855349475398,1
5332,6974595900762181759054792263751131869,1.5,5321,203056087686398359427923689742425400251,0
5333,255219803254120102653557251942040335432,2.2,9105,176276198857880969435041509855349475398,1
5334,157312013457692607292361614225821403151,4.6,492,176276198857880969435041509855349475398,3
5335,228372785011035549967034528263735757296,3.0,7929,203056087686398359427923689742425400251,4
5336,52456223373749153193218352029316014620,4.1,625,176276198857880969435041509855349475398,3
5337,87689894720728006904668599629742640300,1.0,6474,176276198857880969435041509855349475398,3
5338,53733243045779136753588783913130755367,3.0,4822,176276198857880969435041509855349475398,2
5339,123088036465610683831565205513731747534,3.4,7330,176276198857880969435041509855349475398,2
5340,77440531809717450525141605150330554845,1.1,7832,203056087686398359427923689742425400251,4
5341,337529590352048856757094299612604577803,3.1,5253,176276198857880969435041509855349475398,1
5342,319396700925572510220601624933726886336,4.0,4187,203056087686398359427923689742425400251,2
5343,162985699584033117455349538012649135809,1.4,8773,176276198857880969435041509855349475398,1
5344,244561319888946003827913780803319496572,2.8,2779,176276198857880969435041509855349475398,3
5345,228372785011035549967034528263735757296,4.5,5388,203056087686398359427923689742425400251,1
5346,193526424153438500055377949490058547495,2.8,4580,203056087686398359427923689742425400251,3
5347,12864569153465415053138785755042016901,2.0,4372,176276198857880969435041509855349475398,2
5348,77440531809717450525141605150330554845,1.7,5786,203056087686398359427923689742425400251,0
5349,45721027560444454270422090493228929713,3.1,4108,203056087686398359427923689742425400251,1
5350,6473982940753426946138191939950076767,4.3,2825,203056087686398359427923689742425400251,0
5351,106142607376557434285963377803598105049,3.4,6306,176276198857880969435041509855349475398,3
5352,220596782156845537242221325288029238257,2.9,2740,203056087686398359427923689742425400251,2
5353,322791185871499646776178283064985584767,3.9,7323,176276198857880969435041509855349475398,4
5354,106142607376557434285963377803598105049,2.7,3965,203056087686398359427923689742425400251,4
5355,228372785011035549967034528263735757296,1.1,9524,203056087686398359427923689742425400251,0
5356,243199206717233072048718264442433333282,1.8,626,203056087686398359427923689742425400251,4
5357,322004955658144250600172695276767797015,1.1,3824,176276198857880969435041509855349475398,4
5358,193526424153438500055377949490058547495,1.1,8517,176276198857880969435041509855349475398,0
5359,83364880321365927973946993785055809915,1.3,4731,176276198857880969435041509855349475398,1
5360,271705779896894460812140285625212634458,3.4,1198,203056087686398359427923689742425400251,1
5361,45459349742804416597829780469656858234,3.8,8820,176276198857880969435041509855349475398,4
5362,328946165437807601147829920045281258990,3.6,3084,176276198857880969435041509855349475398,1
5363,287590870620376124913263661689306365550,4.7,2240,176276198857880969435041509855349475398,2
5364,43983536181601403628639833466481257710,4.9,7751,176276198857880969435041509855349475398,3
5365,30280028345289068661536527470075522433,4.0,880,176276198857880969435041509855349475398,1
5366,325461522617736392268343052334800422725,1.3,1020,203056087686398359427923689742425400251,0
5367,322004955658144250600172695276767797015,1.8,6766,203056087686398359427923689742425400251,2
5368,170796937722201866362270091031017985134,3.6,3803,176276198857880969435041509855349475398,3
5369,236382942188608737941312010054374672805,4.8,8348,176276198857880969435041509855349475398,4
5370,269391154348794786765066452970814217521,1.4,5311,203056087686398359427923689742425400251,1
5371,57440023136720202669944688477859232887,4.5,5731,176276198857880969435041509855349475398,0
5372,8022711877327618582010549841921454521,1.9,7326,203056087686398359427923689742425400251,3
5373,77616041593622886590198839195197234314,1.1,3627,203056087686398359427923689742425400251,3
5374,274842798774620704275589718259518741209,3.8,8277,203056087686398359427923689742425400251,0
5375,259321490224458126720279614001578331540,4.5,8013,203056087686398359427923689742425400251,1
5376,77616041593622886590198839195197234314,3.2,9052,176276198857880969435041509855349475398,4
5377,160867905326017122302079607974795317819,4.0,2539,176276198857880969435041509855349475398,2
5378,225469114465036122698321781599098812792,1.6,7823,203056087686398359427923689742425400251,0
5379,325461522617736392268343052334800422725,3.2,5297,176276198857880969435041509855349475398,3
5380,169204454198061571772548943440338585317,1.9,9340,176276198857880969435041509855349475398,3
5381,78575964216358627198864421254325852413,2.9,1654,203056087686398359427923689742425400251,1
5382,176611847731880865962253888097906833516,4.3,5748,203056087686398359427923689742425400251,3
5383,243897564843796379830190423393985921502,4.9,903,203056087686398359427923689742425400251,0
5384,248996453131353569751601957728353301655,2.1,6890,176276198857880969435041509855349475398,0
5385,45721027560444454270422090493228929713,3.2,1074,176276198857880969435041509855349475398,4
5386,33920794245718041967215213491807050071,1.1,2144,203056087686398359427923689742425400251,0
5387,57440023136720202669944688477859232887,3.9,2167,176276198857880969435041509855349475398,0
5388,138781082920318169459532138155713132087,2.8,675,176276198857880969435041509855349475398,3
5389,106142607376557434285963377803598105049,3.6,3174,176276198857880969435041509855349475398,3
5390,155279452692127987491296382071013921812,5.0,4055,176276198857880969435041509855349475398,0
5391,123088036465610683831565205513731747534,4.2,4219,176276198857880969435041509855349475398,2
5392,97105300939833164619604475487971008336,4.2,8845,203056087686398359427923689742425400251,0
5393,313043615515828264564975578500273710282,3.4,4306,176276198857880969435041509855349475398,4
5394,136453819020855582772098984407577779024,1.5,1461,203056087686398359427923689742425400251,1
5395,169204454198061571772548943440338585317,3.0,9207,176276198857880969435041509855349475398,1
5396,228372785011035549967034528263735757296,4.2,1630,176276198857880969435041509855349475398,2
5397,80991282544777382608789967324813881367,1.4,4757,176276198857880969435041509855349475398,2
5398,334328512159876868593575124295919203622,2.9,9049,203056087686398359427923689742425400251,0
5399,9372620744209287419591685095823295691,4.2,2068,203056087686398359427923689742425400251,2
5400,105434758148575820130337165331156748918,2.4,6332,176276198857880969435041509855349475398,0
5401,183126294283859937528245046870775326688,2.9,6162,176276198857880969435041509855349475398,1
5402,25052286868761438464949310447488953420,4.3,5358,176276198857880969435041509855349475398,1
5403,160867905326017122302079607974795317819,4.9,394,176276198857880969435041509855349475398,3
5404,337253136699375343089134793714681925309,3.5,4769,203056087686398359427923689742425400251,1
5405,136453819020855582772098984407577779024,4.0,3545,203056087686398359427923689742425400251,3
5406,60643699503291372681057628186027957374,1.3,7558,176276198857880969435041509855349475398,0
5407,51726045482611419448787937303777966733,4.2,3472,203056087686398359427923689742425400251,0
5408,92780609934649974488139556458975109388,4.1,7847,203056087686398359427923689742425400251,4
5409,78575964216358627198864421254325852413,3.5,1891,203056087686398359427923689742425400251,4
5410,52456223373749153193218352029316014620,3.5,4939,203056087686398359427923689742425400251,2
5411,239110584807491264837604120640005230117,4.5,1762,176276198857880969435041509855349475398,0
5412,115958079388094116446367894400009415269,3.7,501,176276198857880969435041509855349475398,4
5413,168221520023871291291801335358327676014,1.1,9461,176276198857880969435041509855349475398,1
5414,191721915044914920149608246767962699187,3.3,7136,176276198857880969435041509855349475398,4
5415,31620767551981916319156457808290345837,3.1,7632,176276198857880969435041509855349475398,0
5416,319396700925572510220601624933726886336,4.9,7398,203056087686398359427923689742425400251,4
5417,45459349742804416597829780469656858234,5.0,8854,203056087686398359427923689742425400251,3
5418,151647680546639724587003769250636280345,3.4,8320,203056087686398359427923689742425400251,4
5419,272800170959756800332457040774700662867,4.7,7728,176276198857880969435041509855349475398,4
5420,115550828027322593294209699514169325500,3.8,8982,176276198857880969435041509855349475398,2
5421,87689894720728006904668599629742640300,3.8,1913,203056087686398359427923689742425400251,2
5422,43983536181601403628639833466481257710,2.1,4756,176276198857880969435041509855349475398,3
5423,183126294283859937528245046870775326688,1.2,3346,203056087686398359427923689742425400251,0
5424,67926837076165495121972325930852141396,4.7,6209,176276198857880969435041509855349475398,4
5425,157813873127895369187999060768233882445,1.4,6024,203056087686398359427923689742425400251,0
5426,233286790075970981815503322196504372660,4.9,2490,176276198857880969435041509855349475398,1
5427,8022711877327618582010549841921454521,2.2,3432,203056087686398359427923689742425400251,0
5428,175739488908912529050802953850962534867,1.1,5218,176276198857880969435041509855349475398,3
5429,322004955658144250600172695276767797015,3.9,9302,176276198857880969435041509855349475398,1
5430,148975849998549704841647027920735909284,3.7,3543,203056087686398359427923689742425400251,1
5431,322791185871499646776178283064985584767,4.1,8643,176276198857880969435041509855349475398,3
5432,25052286868761438464949310447488953420,2.7,2201,203056087686398359427923689742425400251,2
5433,95191644313787024435259543421218246442,2.9,4771,203056087686398359427923689742425400251,0
5434,287590870620376124913263661689306365550,3.2,2495,203056087686398359427923689742425400251,4
5435,3562314836354275651209675175773865255,1.6,7156,203056087686398359427923689742425400251,4
5436,167615758562293440234236393036441457766,3.2,5526,203056087686398359427923689742425400251,2
5437,288057796836821092567109822698467036363,2.1,9977,203056087686398359427923689742425400251,2
5438,280964055856261305402989216942182593751,3.6,1738,176276198857880969435041509855349475398,2
5439,27851441448613965639669095013045516551,2.1,6853,176276198857880969435041509855349475398,1
5440,6045749569822863432524709936738267698,4.0,1456,203056087686398359427923689742425400251,1
5441,51726045482611419448787937303777966733,3.6,7861,203056087686398359427923689742425400251,2
5442,170796937722201866362270091031017985134,4.5,1645,176276198857880969435041509855349475398,3
5443,148367498128290203139016989059514206274,2.9,3203,203056087686398359427923689742425400251,3
5444,90552021967284083470855013795241453380,3.2,483,176276198857880969435041509855349475398,4
5445,133350368934387963445203478753467846358,3.9,3964,176276198857880969435041509855349475398,2
5446,76770132230724117009377289029290042612,4.7,9648,176276198857880969435041509855349475398,2
5447,77964426568458778845057582855271212029,2.0,9164,203056087686398359427923689742425400251,3
5448,57440023136720202669944688477859232887,1.5,4160,203056087686398359427923689742425400251,0
5449,90552021967284083470855013795241453380,3.2,1550,203056087686398359427923689742425400251,2
5450,148975849998549704841647027920735909284,4.1,1957,176276198857880969435041509855349475398,2
5451,12864569153465415053138785755042016901,4.1,294,176276198857880969435041509855349475398,4
5452,90001583354934686724132816548353747220,4.4,1101,176276198857880969435041509855349475398,1
5453,259321490224458126720279614001578331540,2.2,2525,203056087686398359427923689742425400251,4
5454,168221520023871291291801335358327676014,4.0,1083,203056087686398359427923689742425400251,0
5455,57461953763061890595820109055836352320,4.0,8889,176276198857880969435041509855349475398,3
5456,288188399411403440988569473379235293744,3.2,6944,176276198857880969435041509855349475398,1
5457,138781082920318169459532138155713132087,4.3,7686,176276198857880969435041509855349475398,1
5458,291204064842483695475143450270716416259,3.6,6914,176276198857880969435041509855349475398,3
5459,238039313240269621600513505304872128125,2.2,9069,176276198857880969435041509855349475398,2
5460,254198779384266246332443445699698342089,4.0,4304,176276198857880969435041509855349475398,0
5461,95191644313787024435259543421218246442,1.6,7414,176276198857880969435041509855349475398,4
5462,269391154348794786765066452970814217521,4.9,4572,176276198857880969435041509855349475398,4
5463,23361669675386014463357946386754796037,3.8,4997,203056087686398359427923689742425400251,3
5464,155279452692127987491296382071013921812,4.7,5749,176276198857880969435041509855349475398,1
5465,233286790075970981815503322196504372660,2.0,4239,176276198857880969435041509855349475398,2
5466,248676531802430927752127848729560887301,2.3,8163,176276198857880969435041509855349475398,2
5467,80991282544777382608789967324813881367,3.6,3030,203056087686398359427923689742425400251,1
5468,27851441448613965639669095013045516551,4.7,8087,176276198857880969435041509855349475398,0
5469,167615758562293440234236393036441457766,4.9,1155,176276198857880969435041509855349475398,3
5470,229524674855771120791284320948014481202,3.5,4395,176276198857880969435041509855349475398,3
5471,155279452692127987491296382071013921812,4.6,1366,176276198857880969435041509855349475398,2
5472,261265940275996236110542278139312108065,4.3,2575,203056087686398359427923689742425400251,3
5473,209834039362389241290310427642916550288,3.6,8233,176276198857880969435041509855349475398,0
5474,24945000269665423707000669903460341251,4.7,5933,176276198857880969435041509855349475398,2
5475,136453819020855582772098984407577779024,3.9,4464,203056087686398359427923689742425400251,1
5476,328167266646342439092824811362882791737,2.3,9322,176276198857880969435041509855349475398,2
5477,30280028345289068661536527470075522433,4.5,1320,203056087686398359427923689742425400251,4
5478,312053531270348535542041677616710450513,4.8,7334,203056087686398359427923689742425400251,4
5479,244561319888946003827913780803319496572,2.6,4794,203056087686398359427923689742425400251,2
5480,316122093679465998101350276039103300105,1.4,2615,176276198857880969435041509855349475398,0
5481,288188399411403440988569473379235293744,2.8,5609,176276198857880969435041509855349475398,4
5482,277736073312444336256006105081294845035,4.8,1534,203056087686398359427923689742425400251,1
5483,31620767551981916319156457808290345837,3.8,8742,203056087686398359427923689742425400251,0
5484,28761394757736928025283390598520773763,3.7,6263,203056087686398359427923689742425400251,2
5485,109244311921527641015074541760909261377,1.9,2536,176276198857880969435041509855349475398,2
5486,243897564843796379830190423393985921502,2.2,9884,176276198857880969435041509855349475398,2
5487,157312013457692607292361614225821403151,1.2,5662,203056087686398359427923689742425400251,3
5488,115958079388094116446367894400009415269,2.9,1236,176276198857880969435041509855349475398,4
5489,115550828027322593294209699514169325500,4.7,2077,176276198857880969435041509855349475398,0
5490,288722943019060386329113891782134622453,2.4,9316,176276198857880969435041509855349475398,2
5491,314270741637480339678794100782622527893,4.4,285,176276198857880969435041509855349475398,2
5492,263278327369523831610216564582985496734,3.4,3727,203056087686398359427923689742425400251,2
5493,67926837076165495121972325930852141396,1.4,8075,176276198857880969435041509855349475398,1
5494,131834237156958810407257496541349031378,3.7,1683,203056087686398359427923689742425400251,0
5495,313043615515828264564975578500273710282,2.8,9178,203056087686398359427923689742425400251,0
5496,296503641063847300258205039394924309365,2.4,4613,203056087686398359427923689742425400251,1
5497,25052286868761438464949310447488953420,3.9,4108,203056087686398359427923689742425400251,3
5498,275424082609679387945924967673342084926,2.2,6183,203056087686398359427923689742425400251,2
5499,296503641063847300258205039394924309365,5.0,1689,176276198857880969435041509855349475398,0
5500,125429833561631066555117239380364825508,2.0,9393,176276198857880969435041509855349475398,1
5501,157813873127895369187999060768233882445,3.9,2889,203056087686398359427923689742425400251,3
5502,191721915044914920149608246767962699187,1.2,2136,203056087686398359427923689742425400251,1
5503,288188399411403440988569473379235293744,3.6,2779,176276198857880969435041509855349475398,2
5504,77440531809717450525141605150330554845,4.9,6098,176276198857880969435041509855349475398,3
5505,27851441448613965639669095013045516551,1.6,3462,203056087686398359427923689742425400251,3
5506,313043615515828264564975578500273710282,2.3,8809,203056087686398359427923689742425400251,2
5507,155279452692127987491296382071013921812,4.2,9945,203056087686398359427923689742425400251,2
5508,157312013457692607292361614225821403151,3.7,1317,176276198857880969435041509855349475398,2
5509,9372620744209287419591685095823295691,1.7,166,176276198857880969435041509855349475398,0
5510,57461953763061890595820109055836352320,2.5,5226,176276198857880969435041509855349475398,2
5511,239110584807491264837604120640005230117,3.6,2634,176276198857880969435041509855349475398,3
5512,183126294283859937528245046870775326688,3.1,4436,203056087686398359427923689742425400251,3
5513,109244311921527641015074541760909261377,2.5,8771,176276198857880969435041509855349475398,0
5514,51726045482611419448787937303777966733,3.0,7224,176276198857880969435041509855349475398,2
