place_id,avg_rating,no_of_rating,user_id,user_rating
15175489924440855016,1.4,3906,4805068926122856936,3
15175479874217382376,4.5,2849,4805070429361410536,0
15175498986821849576,2.8,2150,4805068926122856936,3
15175506288266252776,4.8,5705,4805070429361410536,1
15175506288266252776,4.1,2878,4805070429361410536,4
15175558901615628776,3.6,3855,4805070429361410536,4
15175547820600005096,2.7,6243,4805070429361410536,0
15175518400074027496,4.7,1759,4805068926122856936,4
15175528493247173096,3.0,2448,4805070429361410536,0
15175547262254256616,1.9,9058,4805070429361410536,3
15175467719459934696,4.6,606,4805068926122856936,0
15175545028871262696,4.6,6165,4805070429361410536,0
15175487519259169256,3.7,8711,4805070429361410536,0
15175532616415777256,3.5,7244,4805070429361410536,1
15175480432563130856,5.0,7237,4805070429361410536,4
15175491685377446376,3.9,4375,4805070429361410536,2
15175497397683950056,4.2,5386,4805070429361410536,2
15175486917963747816,4.3,6273,4805070429361410536,0
15175514362804769256,1.1,8065,4805068926122856936,2
15175485114077483496,2.9,3782,4805068926122856936,1
15175481592204300776,3.9,5385,4805070429361410536,2
15175546660958835176,1.6,3594,4805070429361410536,0
15175471584930501096,4.4,5919,4805068926122856936,2
15175489924440855016,1.2,4182,4805070429361410536,1
15175539144766067176,3.4,9718,4805070429361410536,1
15175474591407608296,4.4,9576,4805068926122856936,3
15175556238735905256,3.4,9294,4805068926122856936,1
15175463639241003496,2.1,4901,4805068926122856936,4
15175472229175595496,2.7,5208,4805070429361410536,2
15175551127724823016,4.9,9825,4805068926122856936,0
15175505171574755816,3.0,3214,4805070429361410536,2
15175539144766067176,4.1,7156,4805068926122856936,2
15175499502217925096,3.8,3280,4805070429361410536,0
15175505171574755816,3.5,977,4805070429361410536,1
15175547820600005096,1.5,1768,4805070429361410536,0
15175471584930501096,3.0,8435,4805070429361410536,4
15175521406551134696,4.3,884,4805068926122856936,0
15175531499724280296,2.2,6136,4805070429361410536,2
15175531499724280296,1.6,8672,4805070429361410536,1
15175531499724280296,2.0,268,4805068926122856936,0
15175530898428858856,3.9,7776,4805070429361410536,2
15175555164994081256,3.3,2030,4805070429361410536,0
15175553575856181736,1.5,5891,4805070429361410536,4
15175502293946667496,3.0,3777,4805070429361410536,0
15175506803662328296,2.2,1088,4805070429361410536,4
15175504613229007336,2.4,8266,4805068926122856936,0
15175520203960291816,4.4,9751,4805070429361410536,4
15175489924440855016,4.2,2269,4805070429361410536,1
15175533217711198696,3.1,6034,4805068926122856936,4
15175503453587837416,2.2,6685,4805070429361410536,1
15175535622892884456,4.3,8891,4805068926122856936,3
15175501692651246056,4.5,2452,4805068926122856936,4
15175512043522429416,4.9,2093,4805070429361410536,1
15175537383829475816,4.0,3907,4805068926122856936,1
15175540347356910056,1.0,5085,4805068926122856936,3
15175491685377446376,1.3,5867,4805068926122856936,1
15175482193499722216,2.9,776,4805068926122856936,4
15175492286672867816,3.4,1588,4805068926122856936,4
15175531499724280296,2.7,6582,4805068926122856936,3
15175505171574755816,4.5,7416,4805068926122856936,2
15175487519259169256,1.5,8570,4805070429361410536,4
15175491084082024936,2.7,7277,4805070429361410536,3
15175502895242088936,1.5,1939,4805068926122856936,2
15175514362804769256,1.5,4341,4805068926122856936,2
15175530898428858856,2.4,6470,4805068926122856936,4
15175479874217382376,2.1,1329,4805070429361410536,4
15175519645614543336,2.5,4398,4805070429361410536,0
15175539746061488616,1.2,4457,4805070429361410536,3
15175486917963747816,3.3,1856,4805068926122856936,4
15175489924440855016,2.4,4151,4805068926122856936,1
15175513761509347816,2.7,5487,4805070429361410536,1
15175513203163599336,1.3,3465,4805070429361410536,2
15175539144766067176,3.2,7057,4805070429361410536,4
15175515479496266216,3.2,9170,4805070429361410536,0
15175552115567301096,1.0,5292,4805068926122856936,1
15175559417011704296,2.0,5816,4805068926122856936,4
15175518400074027496,4.5,6213,4805070429361410536,0
15175489924440855016,3.0,4701,4805068926122856936,1
15175558901615628776,4.9,6795,4805070429361410536,4
15175540948652331496,3.5,9934,4805068926122856936,3
15175520203960291816,2.0,5829,4805070429361410536,2
15175533819006620136,2.3,4787,4805068926122856936,1
15175479272921960936,4.7,7931,4805070429361410536,3
15175522007846556136,4.1,8799,4805070429361410536,0
15175500017614000616,1.8,7052,4805070429361410536,3
15175474033061859816,4.5,5451,4805068926122856936,3
15175550569379074536,1.9,8380,4805070429361410536,4
15175520805255713256,3.5,7612,4805068926122856936,2
15175519645614543336,1.1,5151,4805068926122856936,3
15175517798778606056,1.3,7715,4805070429361410536,0
15175500575959749096,2.5,4785,4805068926122856936,0
15175558901615628776,4.4,3716,4805070429361410536,4
15175502293946667496,2.0,2659,4805070429361410536,4
15175550011033326056,1.2,7959,4805068926122856936,1
15175555723339829736,2.8,3377,4805068926122856936,0
15175519645614543336,4.8,2948,4805068926122856936,4
15175487519259169256,3.2,3406,4805068926122856936,1
15175519645614543336,3.6,5430,4805068926122856936,0
15175529094542594536,4.5,2969,4805068926122856936,4
15175518400074027496,2.0,4720,4805068926122856936,1
15175500017614000616,4.7,7081,4805070429361410536,0
15175485114077483496,2.5,3017,4805068926122856936,2
15175490482786603496,3.5,3210,4805068926122856936,2
15175548937291502056,4.1,1144,4805070429361410536,3
15175490482786603496,4.3,8458,4805070429361410536,1
15175491685377446376,4.6,739,4805070429361410536,1
15175514362804769256,3.6,5841,4805068926122856936,2
15175509681290416616,1.8,5292,4805068926122856936,0
15175471584930501096,2.1,600,4805070429361410536,1
15175552115567301096,1.4,2314,4805068926122856936,1
15175539144766067176,1.5,6062,4805068926122856936,2
15175539144766067176,2.1,9681,4805068926122856936,3
15175498986821849576,2.1,7000,4805070429361410536,3
15175516037842014696,3.5,5192,4805070429361410536,1
15175503453587837416,5.0,3526,4805070429361410536,4
15175553575856181736,2.8,3894,4805068926122856936,1
15175470940685406696,1.9,6751,4805070429361410536,3
15175551643120898536,2.0,477,4805068926122856936,3
15175537383829475816,3.8,3652,4805068926122856936,4
15175514362804769256,3.0,4091,4805068926122856936,4
15175532058070028776,3.2,4035,4805070429361410536,1
15175533819006620136,1.1,872,4805070429361410536,3
15175537383829475816,4.3,6518,4805068926122856936,2
15175467719459934696,2.6,1279,4805068926122856936,4
15175546660958835176,2.0,4357,4805070429361410536,4
15175547262254256616,3.6,6933,4805068926122856936,3
15175529652888343016,1.2,3439,4805068926122856936,1
15175514921150517736,3.5,2334,4805068926122856936,0
15175486316668326376,4.6,5703,4805068926122856936,0
15175467719459934696,3.0,8192,4805068926122856936,3
15175553575856181736,4.2,6669,4805068926122856936,1
15175516037842014696,2.5,2875,4805070429361410536,4
15175532616415777256,4.1,3679,4805068926122856936,2
15175535021597463016,4.6,690,4805068926122856936,2
15175487519259169256,4.4,2423,4805068926122856936,1
15175485114077483496,1.4,3114,4805070429361410536,2
15175548421895426536,2.0,6159,4805068926122856936,1
15175517197483184616,2.2,7312,4805070429361410536,0
15175485114077483496,2.1,5573,4805070429361410536,2
15175480432563130856,3.9,7120,4805070429361410536,1
15175526732310581736,4.7,145,4805070429361410536,2
15175498986821849576,3.6,1590,4805068926122856936,1
15175556238735905256,3.1,6903,4805070429361410536,2
15175519001369448936,1.8,3479,4805070429361410536,0
15175481592204300776,1.5,1571,4805070429361410536,2
15175476910689948136,1.9,5183,4805070429361410536,3
15175470296440312296,3.5,9771,4805068926122856936,0
15175511442227007976,3.2,9630,4805068926122856936,3
15175540347356910056,3.9,6138,4805068926122856936,3
15175524928424317416,2.5,2853,4805070429361410536,0
15175489924440855016,4.7,7648,4805068926122856936,0
15175481592204300776,1.8,7879,4805070429361410536,2
15175532616415777256,3.8,3006,4805068926122856936,0
15175519645614543336,2.9,2789,4805068926122856936,1
15175545587217011176,3.0,575,4805068926122856936,0
15175558901615628776,3.0,3644,4805070429361410536,0
15175475751048778216,1.4,9348,4805070429361410536,0
15175512601868177896,2.5,6892,4805070429361410536,2
15175551127724823016,4.0,8605,4805070429361410536,2
15175542838437941736,2.3,9196,4805070429361410536,0
15175501134305497576,3.8,4186,4805068926122856936,3
15175499502217925096,2.3,6179,4805068926122856936,4
15175547262254256616,4.5,7198,4805070429361410536,0
15175513761509347816,2.0,1980,4805070429361410536,2
15175551643120898536,3.4,8591,4805070429361410536,2
15175502293946667496,3.6,4708,4805068926122856936,0
15175501692651246056,3.6,5900,4805070429361410536,4
15175539746061488616,2.1,6913,4805068926122856936,3
15175463639241003496,1.8,8151,4805070429361410536,0
15175475192703029736,1.4,2122,4805068926122856936,0
15175501134305497576,2.9,6163,4805068926122856936,1
15175552115567301096,4.4,2399,4805070429361410536,0
15175470296440312296,2.9,8312,4805068926122856936,3
15175556238735905256,4.6,4681,4805070429361410536,0
15175518400074027496,2.0,1615,4805068926122856936,4
15175554649598005736,1.9,8137,4805068926122856936,0
15175497397683950056,1.7,2014,4805070429361410536,2
15175551643120898536,4.8,8226,4805068926122856936,4
15175494605955207656,2.4,6029,4805068926122856936,2
15175519645614543336,1.2,5146,4805068926122856936,0
15175520203960291816,3.4,4606,4805070429361410536,4
15175489924440855016,4.7,3969,4805070429361410536,1
15175514921150517736,3.1,5403,4805070429361410536,4
15175515479496266216,1.8,308,4805070429361410536,4
15175545028871262696,3.1,9522,4805070429361410536,2
15175535622892884456,2.2,175,4805070429361410536,2
15175502293946667496,4.3,9100,4805070429361410536,1
15175474033061859816,2.1,9613,4805068926122856936,0
15175555723339829736,3.9,1376,4805068926122856936,2
15175481033858552296,2.6,2135,4805068926122856936,3
15175517197483184616,2.4,8077,4805070429361410536,2
15175526732310581736,4.3,1724,4805068926122856936,1
15175496323942126056,2.2,8383,4805070429361410536,1
15175501134305497576,3.0,2806,4805070429361410536,3
15175507963303498216,2.5,9286,4805068926122856936,1
15175531499724280296,4.3,497,4805070429361410536,3
15175545028871262696,5.0,1803,4805070429361410536,2
15175509681290416616,3.8,1432,4805070429361410536,2
15175489924440855016,2.5,6410,4805070429361410536,1
15175513761509347816,2.3,3735,4805070429361410536,2
15175497913080025576,1.3,5032,4805068926122856936,4
15175529652888343016,3.5,9004,4805068926122856936,2
15175491685377446376,1.8,8488,4805068926122856936,0
15175495765596377576,4.9,3172,4805070429361410536,0
15175530898428858856,3.9,1475,4805070429361410536,2
15175481033858552296,3.1,4806,4805068926122856936,2
15175491084082024936,3.9,7660,4805068926122856936,1
15175499502217925096,2.4,3852,4805070429361410536,4
15175483396090565096,2.7,9681,4805070429361410536,3
15175522609141977576,2.6,8500,4805068926122856936,0
15175513761509347816,2.1,7285,4805068926122856936,1
15175509122944668136,2.8,8125,4805070429361410536,2
15175500017614000616,3.3,2044,4805070429361410536,1
15175491084082024936,1.2,533,4805070429361410536,3
15175474033061859816,2.9,8378,4805068926122856936,4
15175486316668326376,3.9,1348,4805068926122856936,0
15175526131015160296,2.3,6154,4805070429361410536,3
15175474033061859816,4.5,4522,4805068926122856936,0
15175500017614000616,2.9,6514,4805070429361410536,3
15175517197483184616,4.9,3954,4805070429361410536,0
15175479874217382376,4.9,2999,4805068926122856936,0
15175516037842014696,3.6,7493,4805068926122856936,1
15175548421895426536,4.4,2212,4805070429361410536,0
15175553060460106216,2.6,4202,4805068926122856936,1
15175493489263710696,2.6,5343,4805070429361410536,4
15175477511985369576,3.9,8528,4805068926122856936,1
15175551643120898536,1.4,2329,4805070429361410536,1
15175535622892884456,4.0,6580,4805068926122856936,0
15175516639137436136,4.8,6395,4805070429361410536,4
15175550011033326056,4.5,471,4805070429361410536,2
15175500575959749096,3.2,8674,4805070429361410536,1
15175506288266252776,2.6,8059,4805068926122856936,0
15175556238735905256,3.6,5577,4805068926122856936,3
15175489924440855016,2.4,4265,4805068926122856936,2
15175483396090565096,4.6,5536,4805068926122856936,2
15175533217711198696,1.2,309,4805070429361410536,2
15175552115567301096,1.6,9081,4805070429361410536,3
15175548937291502056,3.9,3801,4805070429361410536,4
15175489924440855016,4.1,8253,4805068926122856936,1
15175476309394526696,4.6,5368,4805068926122856936,4
15175544513475187176,4.2,4653,4805070429361410536,0
15175499502217925096,4.1,6903,4805070429361410536,3
15175557355427402216,4.6,1811,4805070429361410536,2
15175557355427402216,4.2,691,4805070429361410536,0
15175543955129438696,3.3,4564,4805068926122856936,4
15175554134201930216,2.4,6001,4805068926122856936,1
15175526131015160296,3.1,4709,4805070429361410536,2
15175542838437941736,3.3,6455,4805070429361410536,0
15175476309394526696,1.8,9483,4805070429361410536,4
15175509122944668136,4.9,1634,4805068926122856936,2
15175478113280791016,3.9,1046,4805070429361410536,1
15175488077604917736,2.3,6754,4805068926122856936,3
15175511442227007976,1.5,1213,4805070429361410536,1
15175492286672867816,4.1,4239,4805070429361410536,3
15175534420302041576,1.7,1699,4805068926122856936,3
15175546660958835176,2.4,7896,4805068926122856936,3
15175530898428858856,3.6,7838,4805070429361410536,2
15175533217711198696,4.5,9601,4805070429361410536,1
15175486316668326376,2.6,2511,4805068926122856936,2
15175499502217925096,4.5,9689,4805068926122856936,0
15175489280195760616,1.5,1535,4805068926122856936,1
15175540347356910056,1.6,2586,4805070429361410536,2
15175530297133437416,2.1,4176,4805070429361410536,0
15175528493247173096,1.3,2723,4805070429361410536,1
15175550569379074536,4.3,7917,4805070429361410536,0
15175545587217011176,1.9,524,4805068926122856936,2
15175473431766438376,2.3,7822,4805068926122856936,1
15175556797081653736,1.5,6466,4805070429361410536,4
15175535021597463016,4.3,2389,4805068926122856936,0
15175518400074027496,1.5,8649,4805068926122856936,3
15175470940685406696,1.3,5039,4805070429361410536,4
15175530297133437416,2.9,7272,4805068926122856936,0
15175488077604917736,1.4,2321,4805068926122856936,3
15175532616415777256,3.3,4594,4805068926122856936,1
15175494605955207656,4.0,6874,4805068926122856936,2
15175548421895426536,4.9,137,4805068926122856936,0
15175526732310581736,4.5,6302,4805070429361410536,3
15175521406551134696,1.8,1133,4805070429361410536,0
15175494605955207656,1.9,5569,4805068926122856936,0
15175492887968289256,2.7,1276,4805070429361410536,2
15175529094542594536,1.7,5028,4805068926122856936,4
15175476309394526696,3.6,5000,4805068926122856936,4
15175511442227007976,3.3,7665,4805068926122856936,1
15175509681290416616,3.1,7327,4805068926122856936,4
15175514362804769256,1.6,7597,4805070429361410536,2
15175481592204300776,2.5,2215,4805068926122856936,0
15175537985124897256,2.3,6655,4805068926122856936,3
15175495164300956136,3.1,5939,4805068926122856936,4
15175526131015160296,3.9,7685,4805070429361410536,1
15175539746061488616,3.0,5844,4805068926122856936,3
15175480432563130856,1.1,7787,4805070429361410536,1
15175552115567301096,2.5,4040,4805070429361410536,0
15175495164300956136,2.7,113,4805068926122856936,0
15175499502217925096,1.3,5840,4805070429361410536,3
15175542838437941736,4.1,8962,4805070429361410536,2
15175496839338201576,3.4,5516,4805068926122856936,4
15175517197483184616,4.9,3428,4805068926122856936,2
15175519645614543336,1.1,1951,4805070429361410536,4
15175539746061488616,1.1,5231,4805070429361410536,2
15175556238735905256,2.3,4573,4805068926122856936,3
15175557870823477736,3.3,6548,4805068926122856936,2
15175496839338201576,1.8,1502,4805070429361410536,2
15175485715372904936,4.2,5298,4805070429361410536,2
15175508564598919656,3.2,7197,4805068926122856936,0
15175544513475187176,4.6,775,4805068926122856936,1
15175527333606003176,2.5,3274,4805068926122856936,0
15175502293946667496,1.0,9315,4805070429361410536,0
15175543955129438696,2.9,9379,4805070429361410536,3
15175473431766438376,1.4,5724,4805068926122856936,4
15175546660958835176,3.6,3057,4805068926122856936,3
15175498428476101096,3.8,8330,4805068926122856936,4
15175536782534054376,2.3,6133,4805068926122856936,1
15175479874217382376,2.9,2539,4805068926122856936,4
15175514921150517736,1.7,2269,4805070429361410536,2
15175527891951751656,1.9,8453,4805070429361410536,4
15175555164994081256,1.9,4134,4805070429361410536,3
15175551643120898536,4.4,8965,4805068926122856936,0
15175479874217382376,2.0,3393,4805068926122856936,3
15175508564598919656,1.2,1935,4805070429361410536,2
15175473431766438376,4.6,6822,4805070429361410536,0
15175522007846556136,4.9,7677,4805068926122856936,2
15175543439733363176,4.3,4607,4805070429361410536,0
15175537383829475816,4.9,4881,4805068926122856936,4
15175472830471016936,3.1,2223,4805070429361410536,2
15175537383829475816,1.0,8278,4805070429361410536,2
15175535021597463016,1.8,6814,4805070429361410536,4
15175526131015160296,1.3,8155,4805070429361410536,4
15175523167487726056,2.9,8793,4805068926122856936,0
15175529652888343016,1.4,1476,4805070429361410536,2
15175476910689948136,4.2,4106,4805068926122856936,1
15175552115567301096,1.4,8023,4805070429361410536,1
15175500575959749096,1.1,9141,4805068926122856936,0
15175536181238632936,2.3,6910,4805068926122856936,2
15175489924440855016,1.8,8054,4805070429361410536,1
15175509681290416616,4.9,1748,4805068926122856936,2
15175554134201930216,1.9,3300,4805068926122856936,3
15175479874217382376,3.8,5028,4805068926122856936,3
15175473431766438376,2.3,755,4805070429361410536,0
15175474033061859816,1.4,3382,4805070429361410536,1
15175510325535511016,2.2,4643,4805070429361410536,2
15175478113280791016,1.2,135,4805068926122856936,3
15175535622892884456,1.1,4408,4805070429361410536,1
15175517197483184616,1.8,1716,4805070429361410536,2
15175493489263710696,1.2,2318,4805070429361410536,0
15175516639137436136,2.0,1312,4805068926122856936,1
15175470296440312296,4.5,7946,4805070429361410536,0
15175535021597463016,1.6,5927,4805070429361410536,3
15175479874217382376,3.1,3684,4805070429361410536,1
15175480432563130856,4.6,2070,4805070429361410536,3
15175472229175595496,2.2,888,4805070429361410536,2
15175538543470645736,4.5,9751,4805070429361410536,0
15175546145562759656,4.9,1154,4805068926122856936,4
15175483396090565096,3.2,5749,4805068926122856936,0
15175475751048778216,3.4,3741,4805070429361410536,2
15175502293946667496,4.3,9590,4805070429361410536,2
15175520203960291816,3.6,2104,4805070429361410536,2
15175521406551134696,2.3,5731,4805070429361410536,3
15175550011033326056,1.5,1635,4805070429361410536,3
15175537383829475816,2.3,197,4805070429361410536,3
15175473431766438376,1.4,4329,4805070429361410536,1
15175534420302041576,2.0,3533,4805070429361410536,3
15175538543470645736,4.7,5921,4805068926122856936,2
15175507362008076776,1.9,9058,4805068926122856936,1
15175550011033326056,3.0,9825,4805070429361410536,1
15175479272921960936,3.1,9452,4805070429361410536,2
15175507362008076776,3.7,374,4805068926122856936,2
15175533217711198696,2.9,9672,4805070429361410536,3
15175519001369448936,1.3,4092,4805070429361410536,1
15175500575959749096,3.5,4097,4805068926122856936,0
15175490482786603496,3.1,8326,4805070429361410536,1
15175549495637250536,3.6,296,4805070429361410536,3
15175529652888343016,4.7,4048,4805068926122856936,4
15175541549947752936,4.2,2084,4805068926122856936,1
15175479272921960936,2.2,8019,4805068926122856936,0
15175522007846556136,2.0,1267,4805070429361410536,4
15175492887968289256,1.7,1266,4805068926122856936,0
15175533819006620136,4.2,5843,4805068926122856936,3
15175543439733363176,4.2,3275,4805068926122856936,4
15175507362008076776,2.3,1305,4805068926122856936,0
15175548937291502056,4.3,1924,4805070429361410536,2
15175547262254256616,3.7,3981,4805070429361410536,4
15175522609141977576,2.6,9840,4805068926122856936,1
15175537985124897256,4.3,7246,4805070429361410536,4
15175536782534054376,2.4,6429,4805070429361410536,0
15175478113280791016,2.2,5940,4805068926122856936,4
15175518400074027496,1.2,3171,4805068926122856936,1
15175547262254256616,2.3,3631,4805068926122856936,0
15175476309394526696,4.6,8954,4805070429361410536,4
15175522609141977576,4.2,9146,4805068926122856936,0
15175475192703029736,2.0,3372,4805068926122856936,3
15175548937291502056,2.2,7674,4805070429361410536,0
15175538543470645736,3.1,6434,4805070429361410536,1
15175539144766067176,3.4,9771,4805070429361410536,1
15175553060460106216,2.0,5043,4805068926122856936,4
15175555723339829736,3.8,975,4805070429361410536,2
15175492286672867816,3.9,3558,4805070429361410536,0
15175468793201758696,2.6,9361,4805068926122856936,1
15175507963303498216,3.4,9103,4805068926122856936,4
15175536782534054376,2.9,8905,4805070429361410536,1
15175497397683950056,3.0,4848,4805068926122856936,4
15175491685377446376,1.2,4084,4805068926122856936,3
15175492887968289256,1.9,1541,4805070429361410536,0
15175530297133437416,1.4,8663,4805070429361410536,1
15175488077604917736,2.4,3352,4805070429361410536,4
15175485715372904936,4.4,1746,4805068926122856936,0
15175554134201930216,2.9,7537,4805070429361410536,2
15175483396090565096,4.9,7365,4805068926122856936,4
15175501134305497576,1.9,3517,4805068926122856936,2
15175538543470645736,2.1,5461,4805070429361410536,1
15175496323942126056,2.4,1255,4805068926122856936,2
15175521406551134696,1.8,541,4805070429361410536,4
15175513203163599336,4.8,9481,4805070429361410536,3
15175550569379074536,3.0,4522,4805068926122856936,0
15175515479496266216,2.8,1288,4805070429361410536,4
15175511442227007976,4.8,2988,4805068926122856936,4
15175516639137436136,3.4,6323,4805068926122856936,1
15175519001369448936,1.9,8519,4805070429361410536,1
15175524928424317416,3.6,8950,4805068926122856936,3
15175469609245544936,2.6,5737,4805070429361410536,3
15175526732310581736,2.6,6878,4805068926122856936,1
15175515479496266216,1.8,7859,4805068926122856936,1
15175509122944668136,1.9,7588,4805070429361410536,4
15175537985124897256,1.4,648,4805068926122856936,2
15175550569379074536,3.4,1139,4805068926122856936,3
15175463639241003496,4.4,4064,4805070429361410536,4
15175483396090565096,2.6,2503,4805070429361410536,2
15175499502217925096,4.5,5884,4805070429361410536,4
15175509122944668136,1.0,5683,4805070429361410536,3
15175549495637250536,4.5,5896,4805070429361410536,2
15175545587217011176,1.8,3363,4805068926122856936,3
15175528493247173096,3.9,6369,4805068926122856936,4
15175532058070028776,2.3,2903,4805070429361410536,2
15175467719459934696,3.5,9724,4805068926122856936,1
15175533819006620136,1.7,6976,4805070429361410536,3
15175558901615628776,4.4,5042,4805068926122856936,1
15175476910689948136,4.1,6860,4805070429361410536,0
15175470940685406696,1.6,3941,4805070429361410536,3
15175505729920504296,4.7,7423,4805070429361410536,3
15175524928424317416,5.0,6936,4805068926122856936,0
15175467719459934696,3.7,4056,4805068926122856936,2
15175523167487726056,3.7,623,4805070429361410536,2
15175537383829475816,1.0,238,4805070429361410536,4
15175556797081653736,2.8,3884,4805070429361410536,2
15175515479496266216,4.8,7264,4805068926122856936,4
15175504613229007336,2.7,8954,4805070429361410536,3
15175476910689948136,4.2,1871,4805068926122856936,4
15175485715372904936,4.1,5479,4805068926122856936,3
15175522609141977576,4.1,9141,4805070429361410536,4
15175520805255713256,4.4,5594,4805068926122856936,1
15175474591407608296,2.6,7495,4805070429361410536,4
15175475192703029736,3.6,4300,4805070429361410536,3
15175525529719738856,3.3,474,4805070429361410536,4
15175509122944668136,4.4,6966,4805070429361410536,3
15175549495637250536,4.4,1308,4805070429361410536,0
15175542237142520296,2.8,1942,4805070429361410536,1
15175485715372904936,3.8,8505,4805068926122856936,3
15175501134305497576,1.0,5435,4805068926122856936,2
15175492887968289256,4.0,2371,4805070429361410536,4
15175501692651246056,4.3,6721,4805070429361410536,0
15175530297133437416,3.0,2579,4805070429361410536,1
15175506803662328296,3.3,3857,4805068926122856936,3
15175494047609459176,3.0,4225,4805068926122856936,2
15175554649598005736,1.3,2729,4805068926122856936,3
15175516037842014696,1.8,8525,4805070429361410536,4
15175491685377446376,1.9,1497,4805070429361410536,0
15175486316668326376,1.0,7899,4805070429361410536,2
15175513761509347816,4.2,387,4805068926122856936,4
15175533217711198696,4.2,4349,4805068926122856936,0
15175542838437941736,3.7,9014,4805070429361410536,0
15175539144766067176,4.8,3492,4805070429361410536,1
15175479874217382376,3.2,7353,4805068926122856936,0
15175526131015160296,1.6,8870,4805070429361410536,3
15175553060460106216,4.9,6781,4805068926122856936,0
15175539746061488616,2.0,1917,4805070429361410536,4
15175524327128895976,4.4,4760,4805070429361410536,1
15175479874217382376,4.5,457,4805068926122856936,3
15175512601868177896,4.8,5051,4805068926122856936,3
15175551127724823016,3.4,5056,4805070429361410536,2
15175551127724823016,2.5,8721,4805068926122856936,3
15175513761509347816,3.4,1329,4805070429361410536,2
15175497913080025576,4.0,1458,4805068926122856936,3
15175531499724280296,4.2,545,4805070429361410536,1
15175536782534054376,1.9,7676,4805068926122856936,2
15175555164994081256,4.9,8085,4805068926122856936,0
15175481033858552296,2.5,2181,4805070429361410536,3
15175556238735905256,4.4,4890,4805068926122856936,4
15175528493247173096,2.3,3534,4805068926122856936,1
15175496839338201576,2.9,673,4805068926122856936,0
15175558386219553256,3.5,1013,4805068926122856936,1
15175497913080025576,2.6,9700,4805070429361410536,0
15175501134305497576,4.8,9129,4805070429361410536,2
15175530297133437416,2.5,6464,4805068926122856936,2
15175522007846556136,1.8,5105,4805068926122856936,0
15175532616415777256,1.1,2185,4805068926122856936,2
15175499502217925096,2.0,6906,4805070429361410536,0
15175530898428858856,4.6,5953,4805068926122856936,3
15175550011033326056,1.1,9199,4805070429361410536,0
15175496839338201576,4.8,1524,4805068926122856936,3
15175507963303498216,4.6,6013,4805070429361410536,0
15175524327128895976,4.1,2204,4805068926122856936,0
15175511442227007976,1.3,8978,4805070429361410536,4
15175495164300956136,1.8,2767,4805070429361410536,3
15175532058070028776,4.0,5989,4805070429361410536,0
15175551643120898536,1.1,7809,4805068926122856936,0
15175501134305497576,4.8,957,4805070429361410536,3
15175485114077483496,1.2,6705,4805070429361410536,0
15175501692651246056,2.2,7715,4805070429361410536,4
15175495765596377576,4.8,3244,4805068926122856936,1
15175540347356910056,1.8,1216,4805068926122856936,2
15175522609141977576,4.1,2777,4805070429361410536,1
15175507362008076776,1.1,6891,4805068926122856936,3
15175501134305497576,4.7,1010,4805068926122856936,2
15175469609245544936,4.3,7412,4805068926122856936,3
15175499502217925096,3.9,8561,4805070429361410536,3
15175481592204300776,2.8,7104,4805068926122856936,1
15175546145562759656,2.4,1750,4805070429361410536,2
15175479272921960936,1.4,7292,4805068926122856936,1
15175483954436313576,3.9,8593,4805068926122856936,3
15175479272921960936,3.7,1320,4805070429361410536,0
15175525529719738856,3.1,8815,4805070429361410536,1
15175513761509347816,4.7,1411,4805068926122856936,1
15175546660958835176,2.1,1941,4805068926122856936,2
15175468793201758696,3.6,3801,4805068926122856936,1
15175559417011704296,3.7,5696,4805068926122856936,2
15175522007846556136,1.1,6797,4805070429361410536,2
15175479874217382376,2.1,9977,4805070429361410536,3
15175526732310581736,4.4,9788,4805070429361410536,3
15175468793201758696,3.4,9160,4805068926122856936,2
15175540948652331496,1.8,1146,4805068926122856936,2
15175505171574755816,3.3,1083,4805068926122856936,4
15175541549947752936,2.0,8122,4805070429361410536,0
15175553575856181736,2.4,2311,4805068926122856936,3
15175474033061859816,2.9,2376,4805068926122856936,2
15175550569379074536,4.1,8471,4805070429361410536,4
15175486917963747816,4.1,1373,4805068926122856936,2
15175522609141977576,1.0,8978,4805070429361410536,4
15175478714576212456,2.7,247,4805070429361410536,3
15175470940685406696,1.2,7493,4805068926122856936,4
15175520805255713256,3.0,8125,4805070429361410536,1
15175517197483184616,4.8,1576,4805068926122856936,0
15175545587217011176,3.4,743,4805068926122856936,2
15175557870823477736,3.3,4525,4805068926122856936,0
15175529652888343016,4.9,9774,4805070429361410536,1
15175549495637250536,2.5,7635,4805070429361410536,4
15175500575959749096,3.0,2339,4805070429361410536,2
15175536782534054376,4.1,2762,4805070429361410536,3
15175552115567301096,2.2,6658,4805068926122856936,4
15175534420302041576,3.4,4547,4805070429361410536,4
15175473431766438376,3.4,1736,4805068926122856936,1
15175509122944668136,3.5,960,4805070429361410536,0
15175535021597463016,1.2,4368,4805068926122856936,4
15175538543470645736,3.6,2256,4805070429361410536,4
15175492286672867816,1.7,8773,4805070429361410536,1
15175494605955207656,2.9,1051,4805068926122856936,1
15175543955129438696,1.8,9295,4805070429361410536,1
15175502895242088936,3.9,3636,4805068926122856936,3
15175519001369448936,4.6,6104,4805070429361410536,0
15175484555731735016,3.5,1984,4805068926122856936,4
15175500575959749096,2.7,4969,4805070429361410536,1
15175486917963747816,4.6,6648,4805068926122856936,1
