rest_id,avg_rating,no_of_rating,user_id,user_rating
7.361987110145114e+18,3.0,9334,4.4965766735030707e+18,4
1.4612606734561333e+19,3.0,6220,7.230439920485856e+17,0
1.0168587975276382e+19,1.2,6522,4.3485436049814523e+18,2
2.719256894900683e+18,2.4,7262,7.635396661974156e+18,1
1.1074291158043218e+19,3.0,4061,1.4655108791386194e+19,4
1.9067091269878584e+18,3.7,6915,1.7174811930000638e+19,4
6.412915952695725e+18,2.0,5626,1.2032187551678024e+19,3
1.7604987521050954e+19,4.2,5202,1.8002027654633181e+19,1
1.2114276116627933e+19,3.3,4238,8.893532915377128e+18,4
1.8437180867141454e+19,4.4,1846,5.398139320159587e+18,0
9.205570879215518e+18,2.8,8658,1.8336539050895755e+19,3
1.060403646823172e+19,1.8,7285,1.3490305753653087e+18,2
1.099912587855143e+19,3.1,4913,4.4965766735030707e+18,1
1.1667445703537805e+19,2.9,3013,7.217513652859127e+18,2
8.655873257202831e+17,4.7,4389,1.5463160591109542e+19,3
3.8084133007395584e+18,2.0,3941,1.8336539050895755e+19,0
5.105756015886943e+18,4.8,613,7.217513652859127e+18,0
1.0611542615762946e+19,4.0,4642,7.116614986317909e+18,2
2.6865399301005164e+18,4.7,9493,8.482904604301149e+18,4
1.598126695888888e+19,1.5,630,4.616512536838098e+18,4
2.9468634966254075e+18,1.2,1693,1.4964059945673314e+19,1
5.507709901916097e+18,1.5,3639,1.577969828238952e+19,1
1.652870527536446e+19,1.9,4667,5.672635240414465e+18,3
6.567496564907788e+18,2.1,7060,5.672635240414465e+18,1
8.034142832457239e+18,1.4,3300,1.0768694252333713e+19,4
8.219109603256975e+18,2.5,4374,1.7174811930000638e+19,1
6.03103557893769e+17,3.5,8960,1.8336539050895755e+19,3
7.287702887762512e+18,2.5,7660,7.230439920485856e+17,1
1.6459651245508282e+19,4.2,7138,8.427234096326724e+18,0
1.0323885779231654e+19,4.5,183,8.427234096326724e+18,4
1.3060311839275895e+19,1.9,3128,1.0768694252333713e+19,2
1.5279752247721282e+19,3.3,7554,4.616512536838098e+18,2
7.656782180916743e+18,3.4,7931,1.068547395550539e+19,4
1.0611542615762946e+19,5.0,635,3.918185649761305e+18,1
8.855695798482545e+17,2.0,3875,1.6345863059163271e+19,3
1.0353210017543794e+18,4.6,217,1.5186060600820124e+19,2
1.1844473083154418e+19,1.3,6686,1.5050312560816767e+19,0
9.387748837458727e+18,3.2,2063,1.5116870719382897e+19,0
1.4671945593452184e+19,4.9,440,8.482904604301149e+18,0
2.2254121931283679e+18,3.7,3916,1.170745132886585e+19,2
3.844762871021519e+18,3.0,4078,1.1255526171930313e+18,1
3.7569825866877046e+18,2.6,108,7.111430747023782e+17,1
1.253124647495279e+19,1.7,7475,8.427234096326724e+18,4
4.079318915331672e+18,2.6,9963,7.111430747023782e+17,4
2.0534049137939254e+17,3.8,5304,1.724485440983907e+19,4
1.4381004962533755e+19,3.9,8166,1.5309922501570873e+19,1
1.3769986369625674e+19,2.8,527,1.549336616575764e+19,3
9.765658668113283e+18,3.1,3771,9.507229105303079e+18,0
1.3827459299664675e+19,2.7,3599,1.4375286883568206e+19,3
1.5622065145404342e+19,2.1,1227,2.381618184978977e+18,0
8.204552484723312e+18,1.0,9115,1.3878824213093503e+19,1
1.8487966413607588e+18,4.7,4715,4.616512536838098e+18,2
1.1896612119012067e+19,5.0,7366,3.3319853619249997e+18,3
9.053607062736752e+18,3.4,8836,1.4326403370353185e+19,3
1.4671945593452184e+19,3.4,5633,1.4964059945673314e+19,1
1.286889369873929e+19,3.0,4196,1.7953348012272798e+19,3
4.205629709019467e+18,3.8,7446,5.118511053483427e+18,1
1.1387526486003081e+18,1.8,3149,6.816937772746822e+18,2
1.7412572334502466e+19,1.2,8034,2.6052395084709407e+18,2
5.990485371102253e+18,1.0,2824,8.427234096326724e+18,4
1.8027489122253737e+18,3.1,7210,7.643608260430941e+18,0
5.705987079968343e+18,4.3,6462,1.3878824213093503e+19,4
7.130617793679477e+18,3.4,2001,1.6484417615680457e+19,4
1.2472177139844137e+19,3.9,2668,5.904533670630737e+18,1
3.844762871021519e+18,3.4,142,1.0768694252333713e+19,3
1.273412099198991e+19,2.2,862,1.3878824213093503e+19,4
6.870208512513327e+17,1.0,4738,4.3485436049814523e+18,3
1.3772823386825247e+19,2.2,7191,5.118511053483427e+18,0
1.3967274242545605e+18,3.6,5414,1.5309922501570873e+19,3
3.842493209299405e+18,4.9,354,5.38557281725727e+17,2
1.3609727704375839e+19,4.8,5875,1.0768694252333713e+19,2
1.0436194399765746e+19,4.0,2422,3.0143044749114276e+18,3
1.2820447768008215e+19,3.4,1319,1.5116870719382897e+19,3
5.53574088461748e+18,3.8,3601,1.5186060600820124e+19,3
1.5622065145404342e+19,4.5,1332,2.7973455834534564e+18,2
1.3928882582184542e+19,4.9,6878,1.7953348012272798e+19,1
3.844762871021519e+18,2.6,1374,4.3485436049814523e+18,2
6.567496564907788e+18,4.6,2108,8.113304503428993e+18,3
7.309304844395762e+18,4.9,4314,8.893532915377128e+18,0
1.1667445703537805e+19,1.1,2047,2.381618184978977e+18,1
1.8303427649956039e+19,3.0,1204,1.676874278305355e+19,3
2.7685135619186545e+18,4.9,7065,1.213432308552442e+19,0
1.3290459407287271e+19,4.8,1476,1.4375286883568206e+19,3
8.204552484723312e+18,1.3,6962,1.5116870719382897e+19,2
4.988129944556555e+18,2.5,5848,7.259819386284754e+18,1
1.3060311839275895e+19,2.1,3358,4.4965766735030707e+18,3
2.73810646198657e+18,3.5,8342,5.066965511273857e+18,1
1.1152742174358393e+19,4.4,4925,5.571399765845625e+18,2
9.010020572552383e+18,3.5,6377,2.30922273827339e+18,4
9.115380182757429e+18,3.2,2878,4.948654592146622e+18,3
9.534045073003794e+18,1.2,9741,3.3996271492867205e+18,2
9.810578933517142e+18,1.2,1681,1.5186060600820124e+19,2
1.289120870380623e+19,2.9,6195,2.381618184978977e+18,2
3.8084133007395584e+18,4.7,3657,3.8290866547866074e+17,3
5.012966427150206e+18,2.2,1474,3.039483940415557e+18,4
4.969630048159747e+18,1.3,432,6.816937772746822e+18,3
2.9402244880937303e+18,4.1,1952,2.381618184978977e+18,4
8.005674265699108e+18,2.3,8881,1.0777704607573625e+19,1
1.6714796437409386e+19,4.8,3465,8.427234096326724e+18,2
5.118724300180572e+18,4.8,8133,3.918185649761305e+18,0
1.02573742033157e+19,1.3,3020,6.628780713183364e+18,2
8.215350401900235e+18,2.7,1224,7.643608260430941e+18,3
4.357322634715287e+18,3.4,9311,6.628780713183364e+18,3
9.843108106183397e+18,3.9,7036,1.0714478852779493e+19,3
1.652870527536446e+19,4.0,973,1.5463160591109542e+19,1
8.044978517339884e+18,2.4,3941,1.0886693472590381e+19,3
1.1667445703537805e+19,1.2,6258,1.4141217855907383e+19,4
1.5143872835091778e+19,3.6,176,1.0886693472590381e+19,2
1.585089797795914e+19,4.9,4129,1.033954131508142e+19,2
1.3830779765906297e+19,4.2,3650,8.893532915377128e+18,4
1.752447489463368e+19,3.7,9335,1.1255526171930313e+18,1
6.586335012417063e+18,1.7,8867,3.2746490519003514e+17,3
1.4677344731187728e+19,4.9,307,9.092786557005681e+18,2
4.5824498393363436e+18,5.0,8904,9.507229105303079e+18,1
2.7685135619186545e+18,1.3,2047,7.259819386284754e+18,0
1.0333356258647495e+19,4.3,5484,8.427234096326724e+18,2
1.5951982417283205e+19,4.5,1117,1.6055933091473279e+19,3
1.1958555039664458e+19,1.1,6186,2.2815760460764022e+17,0
1.4538042251968006e+19,4.2,4125,1.5116870719382897e+19,2
6.03103557893769e+17,2.1,2674,1.170745132886585e+19,2
1.4208888613136978e+19,1.8,9472,1.4698628003806726e+19,4
6.745060141800836e+18,2.9,1636,3.039483940415557e+18,2
8.690657555133319e+18,2.7,308,3.3319853619249997e+18,2
4.034551762200448e+18,4.3,1146,1.033954131508142e+19,4
1.8207867080141263e+19,1.2,3337,8.427234096326724e+18,0
1.6459651245508282e+19,2.1,576,1.3490305753653087e+18,4
9.634004991046863e+18,3.5,5631,1.5050312560816767e+19,1
1.6717821721611487e+19,4.5,8830,1.0714478852779493e+19,1
6.399785993034026e+18,4.4,9876,2.6453470276506286e+18,2
1.3967274242545605e+18,3.3,1214,1.5116870719382897e+19,3
1.3995525576961376e+19,1.9,684,7.643608260430941e+18,2
1.4612606734561333e+19,4.3,5856,1.6345863059163271e+19,2
1.273412099198991e+19,2.9,9823,9.319067932787624e+18,4
9.534045073003794e+18,3.1,4167,3.918185649761305e+18,3
1.3754389827482372e+19,3.6,6379,3.918185649761305e+18,2
6.586335012417063e+18,4.0,1613,1.6842925686014495e+19,1
1.5172339994245087e+19,3.5,1067,4.3485436049814523e+18,1
6.114384142440022e+18,4.9,7769,1.4375286883568206e+19,4
1.0886025621364296e+19,4.9,8633,3.4567772953846074e+17,2
1.058694063200582e+19,4.2,5497,1.6274293598973741e+19,3
1.3968110003288164e+19,4.8,1532,1.6055933091473279e+19,2
3.702627346622859e+18,4.0,8793,1.4141217855907383e+19,3
8.636431864268803e+18,1.5,335,1.4326403370353185e+19,1
1.0168587975276382e+19,1.4,1266,1.0886693472590381e+19,4
1.529439458953444e+19,1.3,5563,1.7174811930000638e+19,4
9.765658668113283e+18,3.8,6529,3.039483940415557e+18,2
2.719256894900683e+18,1.8,3252,3.119004961164054e+18,0
9.821762720401213e+18,1.1,2288,1.3484659323072192e+18,1
1.598126695888888e+19,4.8,2316,1.4141217855907383e+19,0
1.8239062166125957e+19,3.2,7345,3.918185649761305e+18,3
2.2254121931283679e+18,2.5,3095,7.942623193031658e+18,4
1.7412572334502466e+19,4.0,8784,7.643608260430941e+18,0
1.3438414362607702e+19,2.1,9749,6.538094110062561e+18,3
1.6824832692554715e+19,3.7,6200,8.464610048055394e+18,1
1.5529627773849522e+19,4.3,3322,1.577969828238952e+19,2
1.2063229541765143e+18,1.4,9758,1.676874278305355e+19,0
1.0449785146079793e+19,2.2,7605,1.724485440983907e+19,3
1.2617632511487658e+19,4.0,6593,4.616512536838098e+18,3
6.114384142440022e+18,3.2,4339,1.1255526171930313e+18,3
1.286889369873929e+19,2.0,1595,1.213432308552442e+19,4
1.1043447396407988e+19,3.3,8289,1.7953348012272798e+19,2
8.393997236453854e+18,3.3,3514,1.1255526171930313e+18,2
3.832233409851772e+18,1.3,481,8.113304503428993e+18,2
1.253124647495279e+19,4.8,8306,1.4655108791386194e+19,2
1.6888691596802083e+19,3.9,1174,1.6690943610036765e+19,3
6.7101137502566e+18,4.4,4805,3.3996271492867205e+18,4
9.534045073003794e+18,2.3,5619,4.616512536838098e+18,2
1.3830779765906297e+19,2.2,290,5.066965511273857e+18,4
2.8068525288301716e+18,2.6,4782,9.507229105303079e+18,1
7.130617793679477e+18,3.8,1107,5.904533670630737e+18,1
1.7412572334502466e+19,4.5,6448,5.38557281725727e+17,0
1.6013568720979773e+19,3.6,3532,1.8336539050895755e+19,4
9.843108106183397e+18,3.9,4556,1.7174811930000638e+19,1
5.12683334203823e+18,1.3,4254,1.4698628003806726e+19,4
1.2929663018640951e+19,4.1,7795,1.4698628003806726e+19,4
9.045897207652632e+18,3.3,9676,8.427234096326724e+18,1
7.752714072429775e+18,1.5,2222,3.8290866547866074e+17,4
1.2891993417255438e+19,2.3,1518,7.111430747023782e+17,3
4.3907447990333793e+18,4.5,6455,5.398139320159587e+18,3
9.765658668113283e+18,3.5,6082,1.3453480392098073e+19,4
7.934305928352318e+18,2.7,5736,9.96886401146849e+18,3
1.0403061195633019e+19,4.3,6579,1.676874278305355e+19,0
6.03103557893769e+17,4.8,5073,1.5302372492858053e+19,2
3.52447281671381e+18,4.3,169,2.433429615151695e+18,3
1.2019877071674364e+19,4.2,7155,1.3484659323072192e+18,0
9.053607062736752e+18,3.4,9127,1.068547395550539e+19,0
3.314440016263071e+18,2.7,2850,3.119004961164054e+18,0
2.454569095344115e+18,3.4,6242,1.8336539050895755e+19,4
1.6902527000746152e+19,1.2,840,5.398139320159587e+18,4
1.2989917220269935e+19,1.6,7988,4.616512536838098e+18,4
1.2891993417255438e+19,2.3,2181,1.6345863059163271e+19,4
1.4537358420282198e+19,4.1,2601,2.30922273827339e+18,4
9.739562567955862e+18,3.0,9681,1.2032187551678024e+19,2
1.8437180867141454e+19,2.7,3873,1.2032187551678024e+19,0
1.7693252784123693e+19,2.4,8088,5.118511053483427e+18,3
2.73810646198657e+18,3.4,8234,7.643608260430941e+18,2
1.6952601728214815e+18,4.6,860,3.918185649761305e+18,4
2.0720898154924782e+18,5.0,660,3.0143044749114276e+18,3
2.0534049137939254e+17,1.7,4933,9.507229105303079e+18,4
1.1468934761404383e+19,1.4,6393,4.3485436049814523e+18,4
7.320034107306495e+18,3.7,7552,1.4964059945673314e+19,2
9.693912159311383e+18,2.1,461,1.8002027654633181e+19,3
7.980781540909924e+18,3.9,1201,9.319067932787624e+18,1
2.0896821535501373e+18,3.1,6150,1.1255526171930313e+18,1
5.423799938437776e+17,1.1,3476,1.4326403370353185e+19,4
8.635868087185853e+18,4.4,1602,6.816937772746822e+18,4
9.693912159311383e+18,2.3,2005,1.4375286883568206e+19,0
9.810578933517142e+18,1.6,4323,8.246419189534377e+18,3
1.010023611704012e+19,4.9,4111,5.118511053483427e+18,0
5.12683334203823e+18,1.8,5902,5.672635240414465e+18,0
9.205570879215518e+18,4.1,8932,1.170745132886585e+19,1
1.2667789164304222e+19,2.0,5736,1.5186060600820124e+19,1
3.330916661964262e+18,3.0,1336,9.319067932787624e+18,4
6.567496564907788e+18,3.4,3545,5.066965511273857e+18,2
1.4612606734561333e+19,4.1,9254,1.7111692053314486e+19,3
2.719256894900683e+18,3.3,3851,1.676874278305355e+19,0
1.1074291158043218e+19,3.7,1110,8.893532915377128e+18,2
1.4222466331021953e+19,1.0,3310,1.5116870719382897e+19,4
1.622170118524766e+19,4.5,1295,7.217513652859127e+18,4
6.319268558952874e+18,4.0,8094,1.068547395550539e+19,3
1.2667789164304222e+19,2.8,7038,8.113304503428993e+18,2
2.370117771187146e+18,4.8,5688,1.3878824213093503e+19,0
8.635868087185853e+18,1.5,7620,1.4375286883568206e+19,3
1.8666886389669946e+17,3.3,6228,1.724485440983907e+19,0
1.2063229541765143e+18,1.5,4081,1.512433449996952e+19,0
8.005674265699108e+18,2.4,7597,1.7660636371957137e+19,2
5.031544924061844e+18,1.3,6767,1.7174811930000638e+19,3
1.2497002861413482e+19,4.8,3811,1.4375286883568206e+19,3
1.273412099198991e+19,2.4,8534,8.261784591830173e+18,4
1.0611542615762946e+19,3.3,7236,8.482904604301149e+18,4
1.3995525576961376e+19,2.3,1017,1.8336539050895755e+19,1
1.0436194399765746e+19,2.8,3007,5.398139320159587e+18,1
7.088829752731779e+18,2.0,4944,4.616512536838098e+18,0
1.3405018392038492e+19,1.3,9441,7.230439920485856e+17,3
1.2178230201176312e+19,2.5,3032,1.7174811930000638e+19,2
6.586634354068441e+18,1.1,2767,1.8002027654633181e+19,2
8.219109603256975e+18,3.9,2164,1.6055933091473279e+19,0
3.7048204093758694e+18,2.7,8897,1.068547395550539e+19,4
2.5703239818471194e+18,3.8,8511,1.6274293598973741e+19,0
1.4671941772478597e+19,1.4,3172,4.616512536838098e+18,3
1.6269152514595768e+19,1.8,8296,2.6453470276506286e+18,1
6.014909273736657e+17,1.2,8215,1.549336616575764e+19,0
1.4171917124414423e+19,4.8,8564,2.433429615151695e+18,1
3.4696388507373604e+18,3.0,5447,1.4375286883568206e+19,2
7.320034107306495e+18,2.9,3474,8.261784591830173e+18,1
4.708235395492759e+18,2.7,2120,8.427234096326724e+18,2
1.6177195112473907e+19,1.5,1242,7.942623193031658e+18,0
3.844762871021519e+18,3.9,738,1.3878824213093503e+19,2
1.6652115949733497e+19,2.6,3455,1.512433449996952e+19,0
5.327611613759881e+18,3.6,4670,3.8290866547866074e+17,4
1.3556450690491632e+19,1.3,3490,8.893532915377128e+18,0
1.253124647495279e+19,3.7,1854,1.0714478852779493e+19,0
9.810578933517142e+18,2.1,9103,3.918185649761305e+18,2
1.3160821168180906e+19,1.2,2846,7.230439920485856e+17,0
9.04381437614701e+18,2.1,4541,1.5186060600820124e+19,1
6.833489879552641e+18,2.2,7583,1.0777704607573625e+19,3
1.4538042251968006e+19,2.4,4486,3.119004961164054e+18,4
3.565113966732725e+18,2.5,1725,5.571399765845625e+18,0
9.115380182757429e+18,2.5,5330,5.571399765845625e+18,4
1.4171917124414423e+19,2.5,479,3.119004961164054e+18,3
2.959178013559639e+18,1.7,5184,1.724485440983907e+19,1
1.4313665577827896e+18,2.7,1213,1.0777704607573625e+19,1
6.964047305190098e+18,2.3,1706,1.4655108791386194e+19,2
9.387748837458727e+18,2.3,6642,1.4655108791386194e+19,0
1.6269152514595768e+19,4.1,305,4.3485436049814523e+18,4
1.141455751405557e+19,2.9,9095,1.4326403370353185e+19,1
1.5529627773849522e+19,1.1,5910,1.3453480392098073e+19,1
1.115059708759227e+19,4.2,9522,9.319067932787624e+18,2
1.648645374834562e+19,3.3,7800,1.3878824213093503e+19,0
6.815196406503983e+18,1.1,8761,1.1148617712365617e+19,1
9.504797872273705e+18,4.2,6947,7.635396661974156e+18,0
1.4671945593452184e+19,3.6,6484,6.816937772746822e+18,4
9.178342749143715e+18,4.8,5579,7.217513652859127e+18,1
5.118724300180572e+18,4.5,6936,1.0714478852779493e+19,4
1.7587275218890148e+19,1.4,9018,8.113304503428993e+18,4
2.6865399301005164e+18,1.3,365,1.6842925686014495e+19,0
2.441371421302804e+18,3.4,5764,7.635396661974156e+18,3
1.2045471354913638e+19,5.0,6561,9.96886401146849e+18,3
5.3723432221286784e+17,2.8,3824,1.5302372492858053e+19,4
1.5143872835091778e+19,3.3,8639,1.2820362320861282e+19,1
1.8666886389669946e+17,3.4,2723,6.816937772746822e+18,4
1.4538042251968006e+19,3.7,8941,1.2032187551678024e+19,2
7.320034107306495e+18,1.6,7387,1.1148617712365617e+19,2
5.12683334203823e+18,3.3,6233,1.6484417615680457e+19,3
4.988129944556555e+18,3.1,4440,7.643608260430941e+18,4
1.2114276116627933e+19,2.4,2765,1.0952338289285284e+19,1
2.9664077166623194e+17,2.6,527,1.5309922501570873e+19,1
9.810578933517142e+18,2.2,3232,2.433429615151695e+18,0
2.3504739101282964e+18,1.0,8635,1.8002027654633181e+19,3
1.1396372043449321e+19,3.8,9314,3.4567772953846074e+17,4
1.9067091269878584e+18,1.2,4827,1.6274293598973741e+19,4
6.11112651107122e+18,2.8,576,1.5050312560816767e+19,0
1.6902527000746152e+19,4.2,4450,1.3453480392098073e+19,1
1.4171917124414423e+19,3.7,7936,8.482904604301149e+18,0
9.843108106183397e+18,4.4,1262,5.672635240414465e+18,3
1.7604987521050954e+19,2.9,6768,1.577969828238952e+19,2
1.3438414362607702e+19,4.9,2734,1.676874278305355e+19,2
4.950746800081687e+18,1.9,2970,2.30922273827339e+18,4
1.0350335103062985e+19,2.9,370,1.0591057600338874e+19,0
1.775054609111871e+19,4.4,2512,9.325329741360679e+18,0
1.2472177139844137e+19,4.4,6980,1.0591057600338874e+19,2
1.2989917220269935e+19,4.6,2085,1.4964059945673314e+19,1
5.423799938437776e+17,4.2,2831,8.246419189534377e+18,4
3.832233409851772e+18,4.8,5474,7.942623193031658e+18,4
1.3827459299664675e+19,3.6,7477,2.433429615151695e+18,3
1.7182673727284267e+19,2.8,9429,3.4567772953846074e+17,3
1.1468934761404383e+19,1.1,6865,1.033954131508142e+19,4
3.52447281671381e+18,3.4,5143,2.30922273827339e+18,2
5.012966427150206e+18,2.4,4219,1.4141217855907383e+19,0
6.114384142440022e+18,4.7,3542,9.325329741360679e+18,2
1.3928882582184542e+19,3.7,3527,4.948654592146622e+18,1
1.4671945593452184e+19,3.2,3990,2.7973455834534564e+18,0
3.832233409851772e+18,2.3,3382,1.4655108791386194e+19,1
1.3827459299664675e+19,2.2,7391,7.230439920485856e+17,2
1.0498677299288166e+19,1.1,9643,1.6055933091473279e+19,2
8.387847229023341e+18,2.6,9014,1.577969828238952e+19,0
1.0353210017543794e+18,2.1,1815,1.6690943610036765e+19,0
5.990485371102253e+18,2.4,9993,1.5463160591109542e+19,4
1.0350335103062985e+19,1.7,2115,1.5309922501570873e+19,3
1.1468934761404383e+19,2.8,8281,1.3453480392098073e+19,1
1.02573742033157e+19,2.6,574,1.8002027654633181e+19,3
9.020888848865774e+18,3.1,4784,7.230439920485856e+17,4
9.020888848865774e+18,1.6,6528,1.4698628003806726e+19,2
8.215350401900235e+18,4.7,6702,1.4141217855907383e+19,0
8.393997236453854e+18,2.3,7759,6.816937772746822e+18,3
1.6658492275841454e+19,2.2,7392,3.039483940415557e+18,0
1.180384699986564e+19,1.0,3320,1.3490305753653087e+18,4
7.636418252547868e+17,4.9,7629,7.635396661974156e+18,3
1.119356379961002e+19,4.9,7135,1.7953348012272798e+19,0
9.173122168348691e+18,4.6,621,8.113304503428993e+18,2
8.034142832457239e+18,1.1,4511,1.577969828238952e+19,2
6.402589148259303e+18,1.2,4023,1.1148617712365617e+19,0
8.635868087185853e+18,3.6,3924,3.119004961164054e+18,1
1.652870527536446e+19,4.1,4802,7.942623193031658e+18,1
7.320034107306495e+18,2.0,8942,1.270611923898442e+19,2
1.6902527000746152e+19,1.9,6279,5.398139320159587e+18,3
1.3790091326471487e+19,4.9,5659,1.8002027654633181e+19,4
1.5172339994245087e+19,3.9,6118,1.7953348012272798e+19,4
1.3754389827482372e+19,2.2,2021,4.4965766735030707e+18,2
4.658218361001427e+18,4.7,3422,1.6055933091473279e+19,0
4.2496564152569216e+18,3.4,7981,3.2746490519003514e+17,0
9.387748837458727e+18,3.4,5480,1.5463160591109542e+19,4
1.8110570845625012e+19,2.2,5774,7.942623193031658e+18,0
1.0449785146079793e+19,3.3,9702,1.4698628003806726e+19,1
1.4565917539339092e+19,3.8,7047,1.4141217855907383e+19,0
7.624972552093894e+17,3.1,3431,1.3453480392098073e+19,0
1.4512529912588618e+19,4.6,6996,9.412280519920601e+18,0
3.702627346622859e+18,3.0,6339,2.433429615151695e+18,1
5.575514930226939e+18,1.3,7773,1.4375286883568206e+19,0
9.04381437614701e+18,2.6,5414,3.0143044749114276e+18,2
9.035588445022012e+18,4.4,7738,3.2746490519003514e+17,0
1.286889369873929e+19,3.0,3391,1.6842925686014495e+19,3
5.379740826659231e+17,4.5,9515,1.0886693472590381e+19,4
1.0350335103062985e+19,4.8,6874,6.816937772746822e+18,0
1.5172339994245087e+19,3.8,6043,3.119004961164054e+18,4
7.094024044220401e+18,4.2,7375,1.0886693472590381e+19,1
1.652870527536446e+19,4.5,4096,5.904533670630737e+18,0
1.4313665577827896e+18,1.7,7717,1.549336616575764e+19,1
1.0498677299288166e+19,2.3,2271,3.918185649761305e+18,0
2.306021359936816e+18,2.8,1835,1.1148617712365617e+19,1
3.004213427971247e+18,4.3,4298,1.4964059945673314e+19,3
3.844762871021519e+18,2.1,529,3.039483940415557e+18,2
5.53574088461748e+18,1.3,4711,8.482904604301149e+18,1
1.6179352917770783e+19,5.0,5885,1.4375286883568206e+19,0
1.3024134189643384e+18,4.4,9873,7.259819386284754e+18,0
1.622170118524766e+19,2.2,4356,1.4375286883568206e+19,3
4.2358837992976753e+18,3.3,5298,2.30922273827339e+18,2
1.0323885779231654e+19,4.4,1704,2.2815760460764022e+17,4
1.9317763451546688e+18,2.0,4254,1.8002027654633181e+19,0
2.959178013559639e+18,3.2,3623,6.628780713183364e+18,1
1.2325135228998994e+19,1.9,898,1.4698628003806726e+19,4
3.8084133007395584e+18,3.9,3497,8.464610048055394e+18,2
1.632338075022048e+19,1.7,9062,1.3878824213093503e+19,0
6.167722927146943e+18,4.2,6556,3.2746490519003514e+17,0
4.708235395492759e+18,1.7,3487,1.5309922501570873e+19,4
2.9664077166623194e+17,3.5,2245,7.217513652859127e+18,0
9.053607062736752e+18,3.1,9017,1.5186060600820124e+19,4
1.5143872835091778e+19,1.8,9645,1.3453480392098073e+19,4
1.4208888613136978e+19,3.8,2887,1.7174811930000638e+19,1
6.833489879552641e+18,2.9,9910,5.38557281725727e+17,4
1.1667445703537805e+19,1.7,3050,1.4964059945673314e+19,1
1.5172339994245087e+19,4.5,3916,1.6274293598973741e+19,2
4.476245777826007e+18,3.2,4730,1.0768694252333713e+19,0
1.4897772696163207e+19,2.6,3421,1.3484659323072192e+18,1
6.520683880202848e+18,1.9,1093,1.4698628003806726e+19,0
8.658169203781812e+18,4.1,3902,5.398139320159587e+18,4
4.0086988313256443e+18,2.4,5124,1.512433449996952e+19,2
7.540124074540027e+18,2.8,4385,8.261784591830173e+18,1
1.2045471354913638e+19,1.6,9288,4.0839188801976586e+18,3
5.231291293664039e+18,3.0,2661,1.2820362320861282e+19,0
1.752447489463368e+19,4.6,8870,7.217513652859127e+18,1
3.4777924956262405e+18,3.3,4528,5.118511053483427e+18,1
1.822955125681883e+19,1.3,3440,1.4141217855907383e+19,3
9.010020572552383e+18,4.6,8933,1.3484659323072192e+18,4
4.079318915331672e+18,2.5,3659,1.4326403370353185e+19,2
1.0886025621364296e+19,4.5,8547,8.482904604301149e+18,1
3.4010600465966223e+18,4.5,5052,1.1255526171930313e+18,3
6.645726730068445e+18,2.7,249,9.319067932787624e+18,0
1.0611542615762946e+19,1.6,7100,1.5116870719382897e+19,1
3.937663072155683e+18,4.2,4694,7.643608260430941e+18,2
1.7182673727284267e+19,4.6,549,1.8002027654633181e+19,0
7.130617793679477e+18,3.0,8316,4.4965766735030707e+18,1
1.106761006093489e+19,3.1,3607,2.381618184978977e+18,4
1.060403646823172e+19,2.8,6806,1.170745132886585e+19,2
9.205570879215518e+18,1.6,5860,3.4567772953846074e+17,0
9.765658668113283e+18,3.8,9194,3.918185649761305e+18,0
1.6888691596802083e+19,3.0,8894,8.113304503428993e+18,3
1.4300973925088053e+19,1.4,2801,2.6453470276506286e+18,2
4.2358837992976753e+18,4.8,6005,1.4141217855907383e+19,2
1.8303427649956039e+19,4.7,8139,1.6274293598973741e+19,0
9.053607062736752e+18,4.6,3644,8.464610048055394e+18,1
1.4833855249308884e+18,3.0,6570,5.398139320159587e+18,1
8.638928052862405e+18,1.5,6061,1.4326403370353185e+19,4
1.1074291158043218e+19,2.2,6881,8.261784591830173e+18,0
6.586634354068441e+18,4.5,8940,1.0768694252333713e+19,3
7.309304844395762e+18,1.3,1384,1.8336539050895755e+19,3
2.719256894900683e+18,1.8,3143,1.170745132886585e+19,2
2.7685135619186545e+18,4.3,9028,8.464610048055394e+18,2
9.173122168348691e+18,4.6,1864,1.033954131508142e+19,2
4.954079022524943e+18,1.4,9665,3.3319853619249997e+18,3
1.6269152514595768e+19,2.5,1845,1.6690943610036765e+19,2
6.402589148259303e+18,3.7,983,8.482904604301149e+18,1
4.906309238189149e+18,3.7,606,2.30922273827339e+18,4
8.393997236453854e+18,2.9,363,3.2746490519003514e+17,1
1.212089867960086e+19,2.9,9049,7.259819386284754e+18,1
6.745060141800836e+18,3.1,8281,7.230439920485856e+17,4
7.287702887762512e+18,3.0,8093,1.549336616575764e+19,4
1.8196343433922038e+19,2.1,1753,5.571399765845625e+18,2
5.524904429018957e+18,3.9,6601,4.948654592146622e+18,0
1.550249142009825e+19,4.6,5510,6.538094110062561e+18,4
1.02573742033157e+19,1.3,3912,9.412280519920601e+18,3
1.5529627773849522e+19,3.5,8632,3.3996271492867205e+18,4
5.705987079968343e+18,3.0,547,1.4655108791386194e+19,1
5.327611613759881e+18,4.2,2300,3.119004961164054e+18,2
4.641710452934659e+18,3.2,5107,9.96886401146849e+18,3
8.855695798482545e+17,2.9,1550,3.3319853619249997e+18,1
3.702627346622859e+18,1.2,4106,7.643608260430941e+18,2
2.0970802321952773e+18,1.0,3018,2.7973455834534564e+18,3
